longitude,latitude,ndvi,ndbi
27.21556168174614,38.39031757352342,0.6585533,-0.1722801
27.21567618919301,38.39031736290266,0.49839604,-0.20130932
27.215790696638685,38.39031715217004,0.5241235,-0.11559553
27.21590520408316,38.39031694132558,0.59054613,-0.10519308
27.216019711526442,38.39031673036926,0.64849263,-0.07779409
27.21613421896852,38.39031651930109,0.45239577,-0.029781602
27.216248726409404,38.39031630812107,0.31968662,-0.00849749
27.216363233849087,38.390316096829196,0.4616188,-0.043235183
27.2138438044934,38.390230597047335,0.6379134,-0.16038647
27.213958311816015,38.39023038810501,0.4432385,-0.21933086
27.214072819137446,38.390230179050846,0.6026694,0.004464286
27.214187326457687,38.39022996988483,0.66982925,-0.14620645
27.214301833776737,38.39022976060696,0.72202164,-0.18546133
27.214416341094605,38.39022955121723,0.61372113,-0.2736904
27.214530848411282,38.39022934171566,0.67941415,-0.25166768
27.21464535572677,38.390229132102235,0.759542,-0.24175084
27.214759863041067,38.390228922376956,0.78581625,-0.24983345
27.21487437035417,38.39022871253982,0.7679458,-0.20381187
27.214988877666087,38.390228502590844,0.78064513,-0.26063374
27.215103384976814,38.39022829253001,0.34697905,-0.22879641
27.215217892286343,38.39022808235733,0.52263373,-0.12862226
27.21533239959468,38.3902278720728,0.7846284,-0.23711944
27.21544690690182,38.39022766167642,0.7414269,-0.25797266
27.21556141420777,38.39022745116818,0.7635759,-0.28748652
27.215675921512524,38.39022724054809,0.5893238,-0.25661227
27.21579042881608,38.39022702981615,0.54646575,-0.14111729
