longitude,latitude,glcm_contrast,glcm_entropy,fakulte
27.204504254791335,38.367356010580984,40.290674603174594,4.170139973602791,Guzel Sanatlar
27.20461872613113,38.3673558108616,42.91865079365079,4.1907693539765996,Guzel Sanatlar
27.204733197469793,38.367355611030455,39.5625,4.219974144277919,Guzel Sanatlar
27.204847668807318,38.36735541108756,37.3313492063492,4.226526946624533,Guzel Sanatlar
27.204962140143707,38.367355211032894,42.64781746031745,4.21965048649993,Guzel Sanatlar
27.205076611478965,38.36735501086646,40.80158730158729,4.225151654599612,Guzel Sanatlar
27.205191082813087,38.36735481058829,37.9345238095238,4.1580860031564955,Guzel Sanatlar
27.20530555414607,38.36735461019834,57.2281746031746,4.151573531266364,Guzel Sanatlar
27.205420025477913,38.36735440969663,90.50793650793646,4.166249380530186,Guzel Sanatlar
27.205534496808625,38.36735420908317,127.69246031746033,4.205209920238264,Guzel Sanatlar
27.204275058786017,38.367266286910066,23.06547619047619,4.11751488842134,Guzel Sanatlar
27.204389529986123,38.36726608741485,27.46329365079365,4.125571202968133,Guzel Sanatlar
27.204504001185096,38.36726588780787,34.96626984126984,4.194531241816889,Guzel Sanatlar
27.204618472382933,38.36726568808913,37.601190476190474,4.234778698774056,Guzel Sanatlar
27.204732943579643,38.367265488258624,35.134920634920626,4.235466344786516,Guzel Sanatlar
27.204847414775212,38.36726528831637,34.15873015873015,4.2244640085871525,Guzel Sanatlar
27.204961885969652,38.36726508826234,47.62301587301587,4.227214592636994,Guzel Sanatlar
27.20507635716295,38.367264888096564,63.84920634920635,4.263659831297387,Guzel Sanatlar
27.20519082835512,38.36726468781902,68.36408730158732,4.245093388960961,Guzel Sanatlar
27.20530529954615,38.36726448742972,98.9047619047619,4.232715760736676,Guzel Sanatlar
27.205419770736043,38.36726428692866,140.2142857142857,4.260909247247546,Guzel Sanatlar
27.204618218635876,38.36717556531527,29.470238095238095,4.204845932003793,Guzel Sanatlar
27.204732689690626,38.367175365485416,28.6656746031746,4.226526946624532,Guzel Sanatlar
27.204847160744247,38.36717516554379,33.323412698412696,4.235466344786516,Guzel Sanatlar
27.204961631796728,38.36717496549041,65.07142857142858,4.21621225643763,Guzel Sanatlar
27.20507610284808,38.36717476532528,103.1755952380952,4.267098061359688,Guzel Sanatlar
27.205190573898292,38.36717456504838,119.12202380952378,4.266410415347228,Guzel Sanatlar
27.204961377624944,38.36708484271709,108.75694444444441,4.211398734350407,Guzel Sanatlar
27.205075848534342,38.3670846425526,149.13392857142856,4.288415087745956,Guzel Sanatlar
27.202444523641887,38.36762995476426,162.14880952380955,4.2705362914219895,Fen Edebiyat
27.20232980094233,38.36754002958104,191.05357142857147,4.295979193883019,Fen Edebiyat
27.20244427258745,38.36753983198384,180.20932539682542,4.2767251055341315,Fen Edebiyat
27.202558744231446,38.36753963427487,139.30555555555551,4.286352149708575,Fen Edebiyat
27.202673215874327,38.36753943645415,135.00297619047618,4.2966668398954795,Fen Edebiyat
